hit_id,sent_text,lemma_window,colloc,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
apw_eng_20041201_0328_9:17-19-20,"A Foreign Office spokesman said Wednesday that officials still believe Hassan was killed , although they can not be absolutely certain until her body is recovered .","a Foreign Office spokesman say Wednesday that official still believe Hassan was kill , although they can not be absolutely certain until she body is recover .",,apw_eng_20041201_0328_9,"CARE said it was in  -LBQ-  mourning ,  -RDQ-  and Hassan 's Iraqi husband , Tahseen Ali Hassan , released an emotional television appeal for his wife 's body to be returned .","a Foreign Office spokesman said Wednesday that officials still believe Hassan was killed , although they can not be absolutely certain until her body is recovered .","a Foreign Office spokesman say Wednesday that official still believe Hassan was kill , although they can not be absolutely certain until she body is recover .","The Irish government said it had no new information about the fate of Hassan , who had British , Irish and Iraqi nationality .",not,absolutely,certain,not,absolutely,certain,17,19,20,"{'lemma': 'certain', 'ix': 20, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'kill'}","{'lemma': 'not', 'ix': 17, 'xpos': 'RB', 'deprel': 'neg', 'head': 'certain'}",neg,"{'lemma': 'certain', 'ix': 20, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'kill'}","{'lemma': 'absolutely', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'certain'}",advmod,apw_eng_200412,17-19-20,immediateNeg
apw_eng_20041201_0316_4:6-7-8,The reason for the discrepancy was not immediately clear .,the reason for the discrepancy be not immediately clear .,,apw_eng_20041201_0316_4,"However , Attilio D'Amico , the suspect 's lawyer , said the court had not yet made a ruling .",the reason for the discrepancy was not immediately clear .,the reason for the discrepancy be not immediately clear .,"Italian Justice Minister Roberto Castelli has 45 days to approve an extradition decision , the final step before sending the suspect to Spain .",not,immediately,clear,not,immediately,clear,6,7,8,"{'lemma': 'clear', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,6-7-8,immediateNeg
apw_eng_20041201_0298_9:3-4-5,"The airline was not more specific , but a large number of retirements could strain the airline 's staffing and financial resources _ particularly if the retirees take the lump sum payment .","the airline be not more specific , but a large number of retirement could strain the airline 's staffing and financial resource _ particularly if the retiree take the lump sum payment .",,apw_eng_20041201_0298_9,"-LBQ-  If our pilots retire prior to their normal retirement at age 60 at greater than historical levels , this could disrupt our operations ,  -RDQ-  Delta said in a Nov. 15 Securities and Exchange Commission filing .","the airline was not more specific , but a large number of retirements could strain the airline 's staffing and financial resources _ particularly if the retirees take the lump sum payment .","the airline be not more specific , but a large number of retirement could strain the airline 's staffing and financial resource _ particularly if the retiree take the lump sum payment .","Before Wednesday 's announcement , 694 Delta pilots had already retired this year .",not,more,specific,not,more,specific,3,4,5,"{'lemma': 'specific', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'specific'}",neg,"{'lemma': 'specific', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'more', 'ix': 4, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'specific'}",advmod,apw_eng_200412,3-4-5,immediateNeg
apw_eng_20041201_0212_6:2-3-4,It was not immediately clear why the arrangement was changed .,it be not immediately clear why the arrangement was change .,,apw_eng_20041201_0212_6,The government said Tuesday that proceeding would be open to the public .,it was not immediately clear why the arrangement was changed .,it be not immediately clear why the arrangement was change .,Among those refused entry was a Canadian diplomat .,not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041201_0212_3:2-3-4,It was not immediately clear why they were arrested and there was no government confirmation of the detentions .,it be not immediately clear why they were arrest and there be no government confirmation of the detention .,,apw_eng_20041201_0212_3,"Outside the court , police arrested nine people , including two journalists and two brothers of a defendant , according to a human rights advocate and witnesses .",it was not immediately clear why they were arrested and there was no government confirmation of the detentions .,it be not immediately clear why they were arrest and there be no government confirmation of the detention .,"The three defendants _ Matrouk al-Faleh , Ali al-Dimeeni and Abdullah al-Hamed _ refused to address the court in protest against the decision to hold the trial behind closed doors , defense lawyer Khaled al-Mutairi said .",not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041201_0182_1:20-21-22,England is looking at training camps for the 2006 World Cup in Germany _ even though the qualifying stages are n't even halfway over .,England is look at training camp for the 2006 World Cup in Germany _ even though the qualify stage be not even halfway over .,,apw_eng_20041201_0182_1,,England is looking at training camps for the 2006 World Cup in Germany _ even though the qualifying stages are n't even halfway over .,England is look at training camp for the 2006 World Cup in Germany _ even though the qualify stage be not even halfway over .,England tops its qualifying group and has two potentially easy home games coming up in March .,n't,even,halfway,n't,even,halfway,20,21,22,"{'lemma': 'halfway', 'ix': 22, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'look'}","{'lemma': 'not', 'ix': 20, 'xpos': 'RB', 'deprel': 'neg', 'head': 'halfway'}",neg,"{'lemma': 'halfway', 'ix': 22, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'look'}","{'lemma': 'even', 'ix': 21, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'halfway'}",advmod,apw_eng_200412,20-21-22,immediateNeg
apw_eng_20041201_0139_12:2-3-4,"It 's not yet clear what criminal charges the students could face , and some commentators have also called for leniency to avoid jailing the teens .","it be not yet clear what criminal charge the student could face , and some commentator have also call for leniency to avoid jail the teens .",,apw_eng_20041201_0139_12,"The cheating ring allegedly involved smart students , called  -LBQ-  players ,  -RDQ-  who would message answers through mobile phone text messages to another student , who would then relay them to a group of test-takers .","it 's not yet clear what criminal charges the students could face , and some commentators have also called for leniency to avoid jailing the teens .","it be not yet clear what criminal charge the student could face , and some commentator have also call for leniency to avoid jail the teens .","Under test rules , students are asked to voluntarily turn in their mobile phones to supervisors , but there are no strict checks to make sure they have complied .",not,yet,clear,not,yet,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'yet', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041201_0101_17:2-3-4,It is n't yet certain whether the court in Puerto Rico or the court in Philadelphia will get final jurisdiction over the dispute .,it be not yet certain whether the court in Puerto Rico or the court in Philadelphia will get final jurisdiction over the dispute .,,apw_eng_20041201_0101_17,"Merisant sought to have the group intervene , but McNeil instead filed a lawsuit in a court in Puerto Rico earlier in November , seeking to have its advertising claims declared valid .",it is n't yet certain whether the court in Puerto Rico or the court in Philadelphia will get final jurisdiction over the dispute .,it be not yet certain whether the court in Puerto Rico or the court in Philadelphia will get final jurisdiction over the dispute .,Chicago-based Merisant asked the Philadelphia court to prohibit McNeil Nutritionals from making any further claims associating Splenda with sugar .,n't,yet,certain,n't,yet,certain,2,3,4,"{'lemma': 'certain', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'certain'}",neg,"{'lemma': 'certain', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'yet', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'certain'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041201_0094_493:14-15-16,"Islamabad -- ihs-LAH ' - muh-bahd ' -LRB- Slight stress on final syllable , not as strong as stress on second syllable -RRB-","Islamabad -- ihs-lah ' - muh-bahd ' -lrb- Slight stress on final syllable , not as strong as stress on second syllable -rrb-",,apw_eng_20041201_0094_493,Neville Isdell -- IHZ ' - del,"Islamabad -- ihs-LAH ' - muh-bahd ' -LRB- Slight stress on final syllable , not as strong as stress on second syllable -RRB-","Islamabad -- ihs-lah ' - muh-bahd ' -lrb- Slight stress on final syllable , not as strong as stress on second syllable -rrb-",Igor Ivanov -- EE ' - gohr ee-VAHN ' - awf,not,as,strong,not,as,strong,14,15,16,"{'lemma': 'strong', 'ix': 16, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'stress'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'strong'}",neg,"{'lemma': 'strong', 'ix': 16, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'stress'}","{'lemma': 'as', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strong'}",advmod,apw_eng_200412,14-15-16,immediateNeg
apw_eng_20041201_0080_10:27-28-29,"-LBQ-  We think this is a very , very positive thing , indicating ... a real sense of commitment on the part of countries that were ... not necessarily supportive of the military action in Iraq , but they are committed to the future and the successful election in Iraq ,  -RDQ-  he added .","`` we think this be a very , very positive thing , indicate ... a real sense of commitment on the part of country that be ... not necessarily supportive of the military action in Iraq , but they are commit to the future and the successful election in Iraq , '' he add .",,apw_eng_20041201_0080_10,"-LBQ-  We , of course , hope that other countries who are interested in the future of Iraq and the successful completion of the election in January will follow the example of the European Union and also contribute to the trust fund ,  -RDQ-  Danforth said .","`` We think this is a very , very positive thing , indicating ... a real sense of commitment on the part of countries that were ... not necessarily supportive of the military action in Iraq , but they are committed to the future and the successful election in Iraq , '' he added .","`` we think this be a very , very positive thing , indicate ... a real sense of commitment on the part of country that be ... not necessarily supportive of the military action in Iraq , but they are commit to the future and the successful election in Iraq , '' he add .","Last month , the United Nations announced that 130 Fijians would provide protective security details for senior U.N. officials as well as a guard unit for U.N. facilities in Baghdad , and that Australia would provide most of their equipment .",not,necessarily,supportive,not,necessarily,supportive,27,28,29,"{'lemma': 'supportive', 'ix': 29, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'indicate'}","{'lemma': 'not', 'ix': 27, 'xpos': 'RB', 'deprel': 'neg', 'head': 'supportive'}",neg,"{'lemma': 'supportive', 'ix': 29, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'indicate'}","{'lemma': 'necessarily', 'ix': 28, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'supportive'}",advmod,apw_eng_200412,27-28-29,immediateNeg
apw_eng_20041201_0036_21:2-3-4,Data was not yet available for Saturday and Sunday .,datum be not yet available for Saturday and Sunday .,,apw_eng_20041201_0036_21,"On Friday , online sales hit $ 250 million -LRB- euro188 million -RRB- , up 41 percent from a year ago .",data was not yet available for Saturday and Sunday .,datum be not yet available for Saturday and Sunday .,"Visa USA reported a 28.4 percent increase in e-commerce transactions on Friday and Saturday , from the year-ago period .",not,yet,available,not,yet,available,2,3,4,"{'lemma': 'available', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'available'}",neg,"{'lemma': 'available', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'yet', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'available'}",advmod,apw_eng_200412,2-3-4,immediateNeg
